scientificName	scientificNameID
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
Bacillariaceae	urn:lsid:marinespecies.org:taxname:149002
	
	
	
	
	
	
Euphausia tenera	urn:lsid:marinespecies.org:taxname:221052
	
	
	
	
	
	
	
	
	
	
	
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Aidanosagitta neglecta	urn:lsid:marinespecies.org:taxname:266708
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Aspergillus	urn:lsid:marinespecies.org:taxname:100211
	
	
	
	
	
	
	
Acanthotetilla celebensis	urn:lsid:marinespecies.org:taxname:240897
	
	
	
	
	
Gracilaria babae	urn:lsid:marinespecies.org:taxname:843974
Pione velans	urn:lsid:marinespecies.org:taxname:170520
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
	
Bacillariophyceae	urn:lsid:marinespecies.org:taxname:148899
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
Gigartinales	urn:lsid:marinespecies.org:taxname:871
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
	
	
	
	
	
Leptothecata	urn:lsid:marinespecies.org:taxname:13552
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Xiphonectes iranjae	urn:lsid:marinespecies.org:taxname:1061722
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Paramoeba	urn:lsid:marinespecies.org:taxname:120552
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Batzella aurantiaca	urn:lsid:marinespecies.org:taxname:168733
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
Dawsoniolithon conicum	urn:lsid:marinespecies.org:taxname:1731872
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Callistoctopus aspilosomatis	urn:lsid:marinespecies.org:taxname:534106
	
Clionaidae	urn:lsid:marinespecies.org:taxname:170417
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
	
	
Rhodomelaceae	urn:lsid:marinespecies.org:taxname:143674
	
	
	
	
	
	
Yihiella yeosuensis	urn:lsid:marinespecies.org:taxname:1306108
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Hymeniacidon chloris	urn:lsid:marinespecies.org:taxname:165886
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
Naso brevirostris	urn:lsid:marinespecies.org:taxname:219671
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
Paramoeba	urn:lsid:marinespecies.org:taxname:120552
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
	
	
	
	
	
Naviculales	urn:lsid:marinespecies.org:taxname:149015
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Coelothrix irregularis	urn:lsid:marinespecies.org:taxname:145846
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Hypnea	urn:lsid:marinespecies.org:taxname:144157
Ascomycota	urn:lsid:marinespecies.org:taxname:21891
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Ceramiales	urn:lsid:marinespecies.org:taxname:860
	
	
	
	
	
	
	
	
	
	
	
	
	
Bacillariophyceae	urn:lsid:marinespecies.org:taxname:148899
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Nemertea	urn:lsid:marinespecies.org:taxname:152391
	
	
Alima pacifica	urn:lsid:marinespecies.org:taxname:409170
	
	
	
	
	
Paramoeba	urn:lsid:marinespecies.org:taxname:120552
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
	
	
Neogoniolithon frutescens	urn:lsid:marinespecies.org:taxname:239329
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
Lophocochlias minutissimus	urn:lsid:marinespecies.org:taxname:730993
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
Cliona vermifera	urn:lsid:marinespecies.org:taxname:134145
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
Gnathanodon speciosus	urn:lsid:marinespecies.org:taxname:218429
Asparagopsis taxiformis	urn:lsid:marinespecies.org:taxname:144439
	
	
Naviculales	urn:lsid:marinespecies.org:taxname:149015
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
Gelidiella fanii	urn:lsid:marinespecies.org:taxname:623233
	
	
	
	
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Lucifer typus	urn:lsid:marinespecies.org:taxname:107122
	
	
Phaeophyceae	urn:lsid:marinespecies.org:taxname:830
	
	
	
	
	
Clytia gracilis	urn:lsid:marinespecies.org:taxname:117367
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
	
	
	
	
	
	
Gastropoda	urn:lsid:marinespecies.org:taxname:101
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
Paramoebidae	urn:lsid:marinespecies.org:taxname:1329
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Amphilepidida	urn:lsid:marinespecies.org:taxname:1062666
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
Elysia	urn:lsid:marinespecies.org:taxname:137928
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
Dolabrifera edmundsi	urn:lsid:marinespecies.org:taxname:1053449
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Pinguiococcus pyrenoidosus	urn:lsid:marinespecies.org:taxname:376356
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Biuve fulvipunctata	urn:lsid:marinespecies.org:taxname:1055233
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Thalassoma amblycephalum	urn:lsid:marinespecies.org:taxname:212216
	
Corynidae	urn:lsid:marinespecies.org:taxname:1599
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Phaeophyceae	urn:lsid:marinespecies.org:taxname:830
	
	
	
	
Gomphosus caeruleus	urn:lsid:marinespecies.org:taxname:218976
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Suessiaceae	urn:lsid:marinespecies.org:taxname:231813
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
Placida kevinleei	urn:lsid:marinespecies.org:taxname:1043245
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
Thalamita cooperi	urn:lsid:marinespecies.org:taxname:208863
	
	
Doliodrilus tener	urn:lsid:marinespecies.org:taxname:475657
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
Lyncina vitellus	urn:lsid:marinespecies.org:taxname:530884
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
	
	
	
Pinguiococcus pyrenoidosus	urn:lsid:marinespecies.org:taxname:376356
Igernella notabilis	urn:lsid:marinespecies.org:taxname:164900
	
Cyclodius obscurus	urn:lsid:marinespecies.org:taxname:444087
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
Scarus psittacus	urn:lsid:marinespecies.org:taxname:219125
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
	
	
	
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
Bacillariophyta	urn:lsid:marinespecies.org:taxname:148898
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
Ascomycota	urn:lsid:marinespecies.org:taxname:21891
	
	
	
	
	
Bacillariophyta	urn:lsid:marinespecies.org:taxname:148898
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Gymnothorax chilospilus	urn:lsid:marinespecies.org:taxname:217490
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
	
	
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Gastropoda	urn:lsid:marinespecies.org:taxname:101
	
	
	
	
Insecta	urn:lsid:marinespecies.org:taxname:1307
	
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Raspailiidae	urn:lsid:marinespecies.org:taxname:131642
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Astomus taenioides	urn:lsid:marinespecies.org:taxname:326681
	
	
Gastropoda	urn:lsid:marinespecies.org:taxname:101
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
	
Jania adhaerens	urn:lsid:marinespecies.org:taxname:145123
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Pseudo-nitzschia pseudodelicatissima	urn:lsid:marinespecies.org:taxname:156548
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
Axiopsis serratifrons	urn:lsid:marinespecies.org:taxname:246230
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
Insecta	urn:lsid:marinespecies.org:taxname:1307
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Echinodermata	urn:lsid:marinespecies.org:taxname:1806
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Bacillariophyta	urn:lsid:marinespecies.org:taxname:148898
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Aluterus scriptus	urn:lsid:marinespecies.org:taxname:159491
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
Hyalopatina planata	urn:lsid:marinespecies.org:taxname:1323133
Gastropoda	urn:lsid:marinespecies.org:taxname:101
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
Haminoea pemphis	urn:lsid:marinespecies.org:taxname:1310102
	
	
	
	
	
	
Anthopleura elegantissima	urn:lsid:marinespecies.org:taxname:283347
	
	
	
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Fregata minor	urn:lsid:marinespecies.org:taxname:212654
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Cnidaria	urn:lsid:marinespecies.org:taxname:1267
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Gastropoda	urn:lsid:marinespecies.org:taxname:101
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
	
	
	
Naviculales	urn:lsid:marinespecies.org:taxname:149015
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
	
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
Insecta	urn:lsid:marinespecies.org:taxname:1307
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Vesiculariidae	urn:lsid:marinespecies.org:taxname:110802
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
Didemnum	urn:lsid:marinespecies.org:taxname:103456
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Indomodulus tectum	urn:lsid:marinespecies.org:taxname:817009
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Bacillariophyta	urn:lsid:marinespecies.org:taxname:148898
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
Gastropoda	urn:lsid:marinespecies.org:taxname:101
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Pseudo-nitzschia pseudodelicatissima	urn:lsid:marinespecies.org:taxname:156548
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
